	Code INSEE	Code Postal	Région	Département	Commune	Code département	Population totale
17792	66145	66300	OCCITANIE	PYRENEES-ORIENTALES	PONTEILLA	66	2885
17793	64044	64410	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	ARGET	64	79
17794	68381	68500	GRAND EST	HAUT-RHIN	WUENHEIM	68	816
17795	67536	67110	GRAND EST	BAS-RHIN	WINDSTEIN	67	162
17796	78090	78410	ÎLE-DE-FRANCE	YVELINES	BOUAFLE	78	2205
17797	57171	57590	GRAND EST	MOSELLE	DELME	57	1147
17798	16100	16150	NOUVELLE-AQUITAINE	CHARENTE	CHIRAC	16	773
17799	48049	48100	NOUVELLE-AQUITAINE	LOZERE	CHIRAC	48	773
17800	18181	18290	CENTRE-VAL DE LOIRE	CHER	PLOU	18	542
17801	45001	45230	CENTRE-VAL DE LOIRE	LOIRET	ADON	45	216
17802	2B334	20234	CORSE	HAUTE-CORSE	VALLE-D'ALESANI	2B	109
17803	67121	67390	GRAND EST	BAS-RHIN	ELSENHEIM	67	826
17804	70451	70250	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	RONCHAMP	70	2771
17805	25628	25620	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	VILLERS-SOUS-MONTROND	25	213
17806	48095	48000	OCCITANIE	LOZERE	MENDE	48	13049
17807	61041	61130	NORMANDIE	ORNE	BELLOU-LE-TRICHARD	61	214
17808	57559	57590	GRAND EST	MOSELLE	PUZIEUX	57	181
17809	57559	57590	GRAND EST	MOSELLE	PUZIEUX	57	149
17810	88364	88500	GRAND EST	VOSGES	PUZIEUX	88	181
17811	88364	88500	GRAND EST	VOSGES	PUZIEUX	88	149
17812	54188	54760	GRAND EST	MEURTHE-ET-MOSELLE	FAULX	54	1365
17813	42040	42440	AUVERGNE-RHÔNE-ALPES	LOIRE	LA CHAMBA	42	50
17814	45230	45260	NORMANDIE	LOIRET	NOYERS	45	261
17815	45230	45260	CENTRE-VAL DE LOIRE	LOIRET	NOYERS	45	748
17816	45230	45260	GRAND EST	LOIRET	NOYERS	45	86
17817	45230	45260	BOURGOGNE-FRANCHE-COMTÉ	LOIRET	NOYERS	45	602
17818	89279	89310	NORMANDIE	YONNE	NOYERS	89	261
17819	89279	89310	CENTRE-VAL DE LOIRE	YONNE	NOYERS	89	748
17820	89279	89310	GRAND EST	YONNE	NOYERS	89	86
17821	89279	89310	BOURGOGNE-FRANCHE-COMTÉ	YONNE	NOYERS	89	602
17822	27445	27720	NORMANDIE	EURE	NOYERS	27	261
17823	27445	27720	CENTRE-VAL DE LOIRE	EURE	NOYERS	27	748
17824	27445	27720	GRAND EST	EURE	NOYERS	27	86
17825	27445	27720	BOURGOGNE-FRANCHE-COMTÉ	EURE	NOYERS	27	602
17826	52358	52240	NORMANDIE	HAUTE-MARNE	NOYERS	52	261
17827	52358	52240	CENTRE-VAL DE LOIRE	HAUTE-MARNE	NOYERS	52	748
17828	52358	52240	GRAND EST	HAUTE-MARNE	NOYERS	52	86
17829	52358	52240	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-MARNE	NOYERS	52	602
17830	43239	43300	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	SIAUGUES-SAINTE-MARIE	43	815
17831	11141	11240	OCCITANIE	AUDE	FERRAN	11	116
17832	45064	45360	CENTRE-VAL DE LOIRE	LOIRET	CERNOY-EN-BERRY	45	460
17833	60650	60800	HAUTS-DE-FRANCE	OISE	TRUMILLY	60	560
17834	58010	58430	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	ARLEUF	58	728
17835	40299	40700	NOUVELLE-AQUITAINE	LANDES	SERRESLOUS-ET-ARRIBANS	40	205
17836	38217	38350	AUVERGNE-RHÔNE-ALPES	ISERE	MARCIEU	38	74
17837	27580	27310	NORMANDIE	EURE	SAINT-OUEN-DE-THOUBERVILLE	27	2412
17838	17052	17150	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	BOISREDON	17	708
17839	59509	59286	HAUTS-DE-FRANCE	NORD	ROOST-WARENDIN	59	6137
17840	65456	65300	OCCITANIE	HAUTES-PYRENEES	UGLAS	65	295
17841	10290	10160	GRAND EST	AUBE	PLANTY	10	242
17842	10178	10140	GRAND EST	AUBE	JESSAINS	10	275
17843	88016	88260	GRAND EST	VOSGES	ATTIGNY	88	1155
17844	88016	88260	GRAND EST	VOSGES	ATTIGNY	88	231
17845	08025	08130	GRAND EST	ARDENNES	ATTIGNY	08	1155
17846	08025	08130	GRAND EST	ARDENNES	ATTIGNY	08	231
17847	32075	32100	OCCITANIE	GERS	CASSAIGNE	32	229
17848	28268	28700	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	MORAINVILLE	28	20
17849	69126	69480	HAUTS-DE-FRANCE	RHONE	MARCY	69	175
17850	69126	69480	BOURGOGNE-FRANCHE-COMTÉ	RHONE	MARCY	69	150
17851	69126	69480	AUVERGNE-RHÔNE-ALPES	RHONE	MARCY	69	783
17852	02459	02720	HAUTS-DE-FRANCE	AISNE	MARCY	02	175
17853	02459	02720	BOURGOGNE-FRANCHE-COMTÉ	AISNE	MARCY	02	150
17854	02459	02720	AUVERGNE-RHÔNE-ALPES	AISNE	MARCY	02	783
17855	58156	58210	HAUTS-DE-FRANCE	NIEVRE	MARCY	58	175
17856	58156	58210	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	MARCY	58	150
17857	58156	58210	AUVERGNE-RHÔNE-ALPES	NIEVRE	MARCY	58	783
17858	02725	02260	HAUTS-DE-FRANCE	AISNE	SOMMERON	02	146
17859	32297	32130	OCCITANIE	GERS	NOILHAN	32	385
17860	17322	17170	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	SAINT-CYR-DU-DORET	17	669
17861	51103	51260	GRAND EST	MARNE	LA CELLE-SOUS-CHANTEMERLE	51	143
17862	03055	03380	AUVERGNE-RHÔNE-ALPES	ALLIER	LA CHAPELAUDE	03	1004
17863	02550	02860	HAUTS-DE-FRANCE	AISNE	NEUVILLE-SUR-AILETTE	02	113
17864	27276	27150	NORMANDIE	EURE	GAMACHES-EN-VEXIN	27	297
17865	77393	77540	ÎLE-DE-FRANCE	SEINE-ET-MARNE	ROZAY-EN-BRIE	77	2843
17866	32406	32270	OCCITANIE	GERS	SAINT-SAUVY	32	357
17867	25070	25330	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	BOLANDOZ	25	381
17868	67468	67260	GRAND EST	BAS-RHIN	SILTZHEIM	67	642
17869	07069	07410	AUVERGNE-RHÔNE-ALPES	ARDECHE	COLOMBIER-LE-VIEUX	07	680
17870	62872	62770	HAUTS-DE-FRANCE	PAS-DE-CALAIS	WAMIN	62	240
17871	62158	62270	HAUTS-DE-FRANCE	PAS-DE-CALAIS	BOUBERS-SUR-CANCHE	62	600
17872	86150	86170	NOUVELLE-AQUITAINE	VIENNE	MASSOGNES	86	283
17873	48026	48200	OCCITANIE	LOZERE	BLAVIGNAC	48	262
17874	57430	57380	GRAND EST	MOSELLE	MAINVILLERS	57	337
17875	17136	17220	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	CROIX-CHAPEAU	17	1294
17876	27234	27930	NORMANDIE	EURE	FAUVILLE	27	360
17877	25382	25870	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	MONCEY	25	600
17878	32029	32350	OCCITANIE	GERS	BARRAN	32	687
17879	86160	86110	NOUVELLE-AQUITAINE	VIENNE	MIREBEAU	86	2231
17880	47042	47260	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	BRUGNAC	47	191
17881	70462	70110	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	SAINT-FERJEUX	70	81
17882	19091	19400	NOUVELLE-AQUITAINE	CORREZE	HAUTEFAGE	19	328
17883	38108	38680	AUVERGNE-RHÔNE-ALPES	ISERE	CHORANCHE	38	121
17884	55144	55500	GRAND EST	MEUSE	DAMMARIE-SUR-SAULX	55	417
17885	85199	85210	PAYS DE LA LOIRE	VENDEE	SAINT-AUBIN-LA-PLAINE	85	546
17886	59397	59470	HAUTS-DE-FRANCE	NORD	MERCKEGHEM	59	611
17887	29042	29160	BRETAGNE	FINISTERE	CROZON	29	7635
17888	91129	91590	ÎLE-DE-FRANCE	ESSONNE	CERNY	91	3519
17889	05033	05700	PROVENCE-ALPES-CÔTE D'AZUR	HAUTES-ALPES	CHANOUSSE	05	40
17890	49002	49650	CENTRE-VAL DE LOIRE	MAINE-ET-LOIRE	ALLONNES	49	318
17891	49002	49650	PAYS DE LA LOIRE	MAINE-ET-LOIRE	ALLONNES	49	3057
17892	49002	49650	PAYS DE LA LOIRE	MAINE-ET-LOIRE	ALLONNES	49	11184
17893	28004	28150	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	ALLONNES	28	318
17894	28004	28150	PAYS DE LA LOIRE	EURE-ET-LOIR	ALLONNES	28	3057
17895	28004	28150	PAYS DE LA LOIRE	EURE-ET-LOIR	ALLONNES	28	11184
17896	72003	72700	CENTRE-VAL DE LOIRE	SARTHE	ALLONNES	72	318
17897	72003	72700	PAYS DE LA LOIRE	SARTHE	ALLONNES	72	3057
17898	72003	72700	PAYS DE LA LOIRE	SARTHE	ALLONNES	72	11184
17899	80249	80620	HAUTS-DE-FRANCE	SOMME	DOMQUEUR	80	319
17900	25099	25520	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	BUGNY	25	223
17901	80829	80190	HAUTS-DE-FRANCE	SOMME	Y	80	93
17902	80518	80140	HAUTS-DE-FRANCE	SOMME	MARTAINNEVILLE	80	419
17903	61212	61200	NORMANDIE	ORNE	JUVIGNY-SUR-ORNE	61	128
17904	60274	60129	HAUTS-DE-FRANCE	OISE	GLAIGNES	60	389
17905	30195	30124	OCCITANIE	GARD	PEYROLLES	30	88
17906	30195	30124	OCCITANIE	GARD	PEYROLLES	30	36
17907	11287	11190	OCCITANIE	AUDE	PEYROLLES	11	88
17908	11287	11190	OCCITANIE	AUDE	PEYROLLES	11	36
17909	46155	46160	OCCITANIE	LOT	LARNAGOL	46	140
17910	37247	37800	CENTRE-VAL DE LOIRE	INDRE-ET-LOIRE	SEPMES	37	633
17911	80116	80910	HAUTS-DE-FRANCE	SOMME	BOUCHOIR	80	283
17912	19070	19300	NOUVELLE-AQUITAINE	CORREZE	DARNETS	19	360
17913	25332	25170	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	LAVERNAY	25	589
17914	67001	67204	GRAND EST	BAS-RHIN	ACHENHEIM	67	2175
17915	71546	71520	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	TRAMBLY	71	410
17916	59198	59132	HAUTS-DE-FRANCE	NORD	EPPE-SAUVAGE	59	257
17917	88516	88800	GRAND EST	VOSGES	VITTEL	88	5092
17918	47095	47400	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	FAUILLET	47	876
17919	13047	13800	PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES-DU-RHONE	ISTRES	13	44059
17920	70538	70700	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	VELLEMOZ	70	83
17921	13010	13570	PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES-DU-RHONE	BARBENTANE	13	4341
17922	74099	74120	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	DEMI-QUARTIER	74	913
17923	55023	55270	GRAND EST	MEUSE	AVOCOURT	55	113
17924	29257	29830	BRETAGNE	FINISTERE	SAINT-PABU	29	2134
17925	50506	50200	NORMANDIE	MANCHE	SAINT-MALO-DE-LA-LANDE	50	481
17926	43126	43800	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	MALREVERS	43	772
17927	46189	46500	OCCITANIE	LOT	MAYRINHAC-LENTOUR	46	521
17928	55188	55600	GRAND EST	MEUSE	FLASSIGNY	55	46
17929	79203	79100	NOUVELLE-AQUITAINE	DEUX-SEVRES	PAS-DE-JEU	79	375
17930	56066	56110	BRETAGNE	MORBIHAN	GOURIN	56	3944
17931	33096	33560	NOUVELLE-AQUITAINE	GIRONDE	CARBON-BLANC	33	8253
17932	62436	62130	HAUTS-DE-FRANCE	PAS-DE-CALAIS	HERLIN-LE-SEC	62	169
17933	07074	07000	AUVERGNE-RHÔNE-ALPES	ARDECHE	CREYSSEILLES	07	152
17934	59386	59520	HAUTS-DE-FRANCE	NORD	MARQUETTE-LEZ-LILLE	59	10420
17935	02372	02210	HAUTS-DE-FRANCE	AISNE	HARTENNES-ET-TAUX	02	368
17936	39074	39290	BOURGOGNE-FRANCHE-COMTÉ	JURA	BRANS	39	219
17937	51079	51150	GRAND EST	MARNE	BOUZY	51	918
17938	08477	08210	GRAND EST	ARDENNES	VILLERS-DEVANT-MOUZON	08	104
17939	68110	68320	GRAND EST	HAUT-RHIN	GRUSSENHEIM	68	837
17940	76408	76110	NORMANDIE	SEINE-MARITIME	MANNEVILLE-LA-GOUPIL	76	1042
17941	57736	57640	GRAND EST	MOSELLE	VRY	57	606
17942	45299	45310	CENTRE-VAL DE LOIRE	LOIRET	SAINT-SIGISMOND	45	266
17943	45299	45310	PAYS DE LA LOIRE	LOIRET	SAINT-SIGISMOND	45	392
17944	45299	45310	AUVERGNE-RHÔNE-ALPES	LOIRET	SAINT-SIGISMOND	45	624
17945	45299	45310	PAYS DE LA LOIRE	LOIRET	SAINT-SIGISMOND	45	420
17946	85269	85420	CENTRE-VAL DE LOIRE	VENDEE	SAINT-SIGISMOND	85	266
17947	85269	85420	PAYS DE LA LOIRE	VENDEE	SAINT-SIGISMOND	85	392
17948	85269	85420	AUVERGNE-RHÔNE-ALPES	VENDEE	SAINT-SIGISMOND	85	624
17949	85269	85420	PAYS DE LA LOIRE	VENDEE	SAINT-SIGISMOND	85	420
17950	49321	49123	CENTRE-VAL DE LOIRE	MAINE-ET-LOIRE	SAINT-SIGISMOND	49	266
17951	49321	49123	PAYS DE LA LOIRE	MAINE-ET-LOIRE	SAINT-SIGISMOND	49	392
17952	49321	49123	AUVERGNE-RHÔNE-ALPES	MAINE-ET-LOIRE	SAINT-SIGISMOND	49	624
17953	49321	49123	PAYS DE LA LOIRE	MAINE-ET-LOIRE	SAINT-SIGISMOND	49	420
17954	74252	74300	CENTRE-VAL DE LOIRE	HAUTE-SAVOIE	SAINT-SIGISMOND	74	266
17955	74252	74300	PAYS DE LA LOIRE	HAUTE-SAVOIE	SAINT-SIGISMOND	74	392
17956	74252	74300	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	SAINT-SIGISMOND	74	624
17957	74252	74300	PAYS DE LA LOIRE	HAUTE-SAVOIE	SAINT-SIGISMOND	74	420
17958	23042	23210	NOUVELLE-AQUITAINE	CREUSE	CEYROUX	23	127
17959	2A209	20167	CORSE	CORSE-DU-SUD	PERI	2A	2044
17960	59321	59540	HAUTS-DE-FRANCE	NORD	INCHY	59	713
17961	17325	17240	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	SAINT-DIZANT-DU-GUA	17	539
17962	33327	33720	NOUVELLE-AQUITAINE	GIRONDE	PODENSAC	33	3236
17963	01214	01450	AUVERGNE-RHÔNE-ALPES	AIN	LEYSSARD	01	161
17964	62552	62990	HAUTS-DE-FRANCE	PAS-DE-CALAIS	MARESQUEL-ECQUEMICOURT	62	1016
17965	16068	16260	NOUVELLE-AQUITAINE	CHARENTE	CELLEFROUIN	16	574
17966	34283	34520	OCCITANIE	HERAULT	SAINT-PIERRE-DE-LA-FAGE	34	133
17967	59371	59134	HAUTS-DE-FRANCE	NORD	LE MAISNIL	59	657
17968	25020	25400	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	ARBOUANS	25	936
17969	01366	01150	AUVERGNE-RHÔNE-ALPES	AIN	SAINTE-JULIE	01	1069
17970	57670	57380	GRAND EST	MOSELLE	THICOURT	57	139
17971	10347	10100	GRAND EST	AUBE	SAINT-LOUP-DE-BUFFIGNY	10	216
17972	57098	57260	GRAND EST	MOSELLE	BOURGALTROFF	57	255
17973	24486	24450	NOUVELLE-AQUITAINE	DORDOGNE	SAINT-PIERRE-DE-FRUGIE	24	406
17974	46100	46100	OCCITANIE	LOT	FAYCELLES	46	699
17975	02745	02250	HAUTS-DE-FRANCE	AISNE	TOULIS-ET-ATTENCOURT	02	125
17976	40283	40990	NOUVELLE-AQUITAINE	LANDES	SAINT-VINCENT-DE-PAUL	40	1010
17977	40283	40990	NOUVELLE-AQUITAINE	LANDES	SAINT-VINCENT-DE-PAUL	40	3387
17978	33487	33440	NOUVELLE-AQUITAINE	GIRONDE	SAINT-VINCENT-DE-PAUL	33	1010
17979	33487	33440	NOUVELLE-AQUITAINE	GIRONDE	SAINT-VINCENT-DE-PAUL	33	3387
17980	41069	41500	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	COUR-SUR-LOIRE	41	264
17981	33232	33840	OCCITANIE	GIRONDE	LARTIGUE	33	192
17982	33232	33840	NOUVELLE-AQUITAINE	GIRONDE	LARTIGUE	33	39
17983	32198	32450	OCCITANIE	GERS	LARTIGUE	32	192
17984	32198	32450	NOUVELLE-AQUITAINE	GERS	LARTIGUE	32	39
17985	88433	88500	GRAND EST	VOSGES	SAINT-PRANCHER	88	80
17986	30320	30580	OCCITANIE	GARD	SEYNES	30	163
17987	65205	65240	OCCITANIE	HAUTES-PYRENEES	GOUAUX	65	55
17988	47280	47140	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAINT-SYLVESTRE-SUR-LOT	47	2362
17989	71348	71160	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	PERRIGNY-SUR-LOIRE	71	136
17990	02275	02500	HAUTS-DE-FRANCE	AISNE	EFFRY	02	327
17991	71591	71260	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	FLEURVILLE	71	528
17992	40282	40500	NOUVELLE-AQUITAINE	LANDES	SAINT-SEVER	40	5064
17993	21532	21110	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	ROUVRES-EN-PLAINE	21	1142
17994	70084	70190	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	BOULOT	70	686
17995	48150	48300	OCCITANIE	LOZERE	SAINT-FLOUR-DE-MERCOIRE	48	204
17996	04134	04250	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	LA MOTTE-DU-CAIRE	04	573
17997	38555	38440	AUVERGNE-RHÔNE-ALPES	ISERE	VILLENEUVE-DE-MARC	38	1183
17998	60657	60400	HAUTS-DE-FRANCE	OISE	VAUCHELLES	60	263
17999	58188	58350	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	NANNAY	58	119
18000	42261	42110	AUVERGNE-RHÔNE-ALPES	LOIRE	SAINT-MARTIN-LESTRA	42	920
18001	10027	10330	GRAND EST	AUBE	BALIGNICOURT	10	65
18002	11196	11270	OCCITANIE	AUDE	LAURAC	11	185
18003	04118	04250	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	MELVE	04	124
18004	42081	42330	AUVERGNE-RHÔNE-ALPES	LOIRE	CUZIEU	42	464
18005	42081	42330	AUVERGNE-RHÔNE-ALPES	LOIRE	CUZIEU	42	1568
18006	01141	01300	AUVERGNE-RHÔNE-ALPES	AIN	CUZIEU	01	464
18007	01141	01300	AUVERGNE-RHÔNE-ALPES	AIN	CUZIEU	01	1568
18008	51656	51150	GRAND EST	MARNE	VRAUX	51	470
18009	68256	68120	GRAND EST	HAUT-RHIN	PFASTATT	68	9787
18010	08312	08150	GRAND EST	ARDENNES	MURTIN-ET-BOGNY	08	192
18011	64350	64250	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	LOUHOSSOA	64	887
18012	57204	57640	GRAND EST	MOSELLE	FAILLY	57	530
18013	64283	64220	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	JAXU	64	199
18014	46216	46300	OCCITANIE	LOT	PAYRIGNAC	46	695
18015	04031	04270	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	BRAS-D'ASSE	04	572
18016	43094	43300	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	FERRUSSAC	43	84
18017	17010	17690	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	ANGOULINS	17	4095
18018	59334	59553	HAUTS-DE-FRANCE	NORD	LAUWIN-PLANQUE	59	1667
18019	08075	08240	GRAND EST	ARDENNES	BOULT-AUX-BOIS	08	140
18020	88313	88330	GRAND EST	VOSGES	MORIVILLE	88	437
18021	38387	38590	AUVERGNE-RHÔNE-ALPES	ISERE	SAINT-GEOIRS	38	524
18022	50135	50330	NORMANDIE	MANCHE	CLITOURPS	50	220
18023	59293	59660	HAUTS-DE-FRANCE	NORD	HAVERSKERQUE	59	1437
18024	51624	51170	GRAND EST	MARNE	VILLE-EN-TARDENOIS	51	658
18025	63253	63290	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	NOALHAT	63	245
18026	42228	42610	AUVERGNE-RHÔNE-ALPES	LOIRE	SAINT-GEORGES-HAUTE-VILLE	42	1484
18027	33020	33790	NOUVELLE-AQUITAINE	GIRONDE	AURIOLLES	33	142
18028	54306	54570	GRAND EST	MEURTHE-ET-MOSELLE	LAY-SAINT-REMY	54	352
18029	24474	24530	NOUVELLE-AQUITAINE	DORDOGNE	SAINT-PANCRACE	24	178
18030	24474	24530	AUVERGNE-RHÔNE-ALPES	DORDOGNE	SAINT-PANCRACE	24	304
18031	73267	73300	NOUVELLE-AQUITAINE	SAVOIE	SAINT-PANCRACE	73	178
18032	73267	73300	AUVERGNE-RHÔNE-ALPES	SAVOIE	SAINT-PANCRACE	73	304
18033	05050	05190	PROVENCE-ALPES-CÔTE D'AZUR	HAUTES-ALPES	ESPINASSES	05	817
18034	65453	65370	OCCITANIE	HAUTES-PYRENEES	TROUBAT	65	74
18035	80064	80110	HAUTS-DE-FRANCE	SOMME	BEAUCOURT-EN-SANTERRE	80	174
18036	56025	56430	OCCITANIE	MORBIHAN	BRIGNAC	56	928
18037	56025	56430	BRETAGNE	MORBIHAN	BRIGNAC	56	194
18038	34041	34800	OCCITANIE	HERAULT	BRIGNAC	34	928
18039	34041	34800	BRETAGNE	HERAULT	BRIGNAC	34	194
18040	97305	97355	GUYANE	GUYANE	MACOURIA	97	15776
18041	77252	77550	ÎLE-DE-FRANCE	SEINE-ET-MARNE	LIMOGES-FOURCHES	77	514
18042	09192	09400	OCCITANIE	ARIEGE	MIGLOS	09	118
18043	60617	60400	HAUTS-DE-FRANCE	OISE	SERMAIZE	60	271
18044	38191	38750	AUVERGNE-RHÔNE-ALPES	ISERE	HUEZ	38	1337
18045	21494	21440	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	PONCEY-SUR-L'IGNON	21	83
18046	48070	48600	OCCITANIE	LOZERE	GRANDRIEU	48	767
18047	65360	65270	OCCITANIE	HAUTES-PYRENEES	PEYROUSE	65	285
18048	61459	61220	NORMANDIE	ORNE	SAIRES-LA-VERRERIE	61	314
18049	73073	73310	AUVERGNE-RHÔNE-ALPES	SAVOIE	CHANAZ	73	531
18050	40096	40240	NOUVELLE-AQUITAINE	LANDES	ESTIGARDE	40	115
18051	74057	74500	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	CHAMPANGES	74	1110
18052	18264	18260	CENTRE-VAL DE LOIRE	CHER	THOU	18	80
18053	18264	18260	CENTRE-VAL DE LOIRE	CHER	THOU	18	228
18054	45323	45420	CENTRE-VAL DE LOIRE	LOIRET	THOU	45	80
18055	45323	45420	CENTRE-VAL DE LOIRE	LOIRET	THOU	45	228
18056	78317	78440	ÎLE-DE-FRANCE	YVELINES	JAMBVILLE	78	828
18057	32257	32350	OCCITANIE	GERS	MIRANNES	32	68
18058	39011	39120	BOURGOGNE-FRANCHE-COMTÉ	JURA	ANNOIRE	39	397
18059	21133	21220	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	CHAMBOLLE-MUSIGNY	21	302
18060	33103	33540	NOUVELLE-AQUITAINE	GIRONDE	CASTELMORON-D'ALBRET	33	53
18061	13009	13330	PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES-DU-RHONE	LA BARBEN	13	869
18062	90012	90160	BOURGOGNE-FRANCHE-COMTÉ	TERRITOIRE DE BELFORT	BESSONCOURT	90	1309
18063	80755	80290	HAUTS-DE-FRANCE	SOMME	THIEULLOY-LA-VILLE	80	151
18064	69047	69380	BOURGOGNE-FRANCHE-COMTÉ	RHONE	CHARNAY	69	481
18065	69047	69380	AUVERGNE-RHÔNE-ALPES	RHONE	CHARNAY	69	1075
18066	25126	25440	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	CHARNAY	25	481
18067	25126	25440	AUVERGNE-RHÔNE-ALPES	DOUBS	CHARNAY	25	1075
18068	25421	25210	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	NARBIEF	25	78
18069	33095	33840	NOUVELLE-AQUITAINE	GIRONDE	CAPTIEUX	33	1308
18070	30039	30320	OCCITANIE	GARD	BEZOUCE	30	2324
18071	87200	87360	NOUVELLE-AQUITAINE	HAUTE-VIENNE	VERNEUIL-MOUSTIERS	87	128
18072	14516	14420	NORMANDIE	CALVADOS	POTIGNY	14	2096
18073	71524	71220	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	SIVIGNON	71	176
18074	71541	71270	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	TORPES	71	1037
18075	71541	71270	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	TORPES	71	376
18076	25564	25320	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	TORPES	25	1037
18077	25564	25320	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	TORPES	25	376
18078	38067	38460	AUVERGNE-RHÔNE-ALPES	ISERE	CHAMAGNIEU	38	1735
18079	80801	80200	HAUTS-DE-FRANCE	SOMME	VILLERS-CARBONNEL	80	352
18080	53190	53640	PAYS DE LA LOIRE	MAYENNE	LE RIBAY	53	473
18081	80684	80190	HAUTS-DE-FRANCE	SOMME	ROUY-LE-PETIT	80	115
18082	60423	60150	HAUTS-DE-FRANCE	OISE	MONTMACQ	60	1129
18083	24513	24420	NOUVELLE-AQUITAINE	DORDOGNE	SAINT-VINCENT-SUR-L'ISLE	24	310
18084	89360	89110	BOURGOGNE-FRANCHE-COMTÉ	YONNE	SAINT-MAURICE-LE-VIEIL	89	376
18085	64150	64120	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	BUNUS	64	131
18086	54453	54470	GRAND EST	MEURTHE-ET-MOSELLE	REMBERCOURT-SUR-MAD	54	161
18087	26105	26510	AUVERGNE-RHÔNE-ALPES	DROME	CORNILLON-SUR-L'OULE	26	72
18088	78674	78450	ÎLE-DE-FRANCE	YVELINES	VILLEPREUX	78	11178
18089	51489	51330	GRAND EST	MARNE	SAINT-JEAN-DEVANT-POSSESSE	51	35
18090	26367	26110	PROVENCE-ALPES-CÔTE D'AZUR	DROME	VENTEROL	26	236
18091	26367	26110	AUVERGNE-RHÔNE-ALPES	DROME	VENTEROL	26	716
18092	04234	05130	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	VENTEROL	04	236
18093	04234	05130	AUVERGNE-RHÔNE-ALPES	ALPES-DE-HAUTE-PROVENCE	VENTEROL	04	716
18094	45123	45150	CENTRE-VAL DE LOIRE	LOIRET	DARVOY	45	1888
18095	57250	57620	GRAND EST	MOSELLE	GOETZENBRUCK	57	1550
18096	39103	39110	BOURGOGNE-FRANCHE-COMTÉ	JURA	LA CHAPELLE-SUR-FURIEUSE	39	312
